method;level;f1_weighted_mean;hierarchial_f1_mean;accuracy_mean;macro_f1_mean;mcc_mean;kappa_mean;r2_mean;pearson_corr_mean;ari_mean;nmi_mean;jsd_mean;jsd_scaled_mean;kl_divergence_mean;kl_scaled_mean;f1_weighted_std;hierarchial_f1_std;accuracy_std;macro_f1_std;mcc_std;kappa_std;r2_std;pearson_corr_std;ari_std;nmi_std;jsd_std;jsd_scaled_std;kl_divergence_std;kl_scaled_std;stability
phenograph_30;level_3;0.6051734888301887;0.7513935811672294;0.5697913455838768;0.32383037861634917;0.47387885530006874;0.4689551522988114;0.8679213801043073;0.9314381600529199;0.28355620985619434;0.3238760955649617;0.3037494238196157;0.6962505761803843;4.734463358667095;0.17659576987546027;0.016063684074443713;0.0188587863600686;0.017709136764790842;0.01024698333130106;0.019024300866672037;0.020006206584220254;0.03883410021827527;0.020746508788786817;0.015131138709318585;0.00970437110838233;0.020828552406014215;0.02082855240601421;0.7175787138427637;0.02213289896837294;0.8393631592555628
phenograph_40;level_1;0.9580181472195699;;0.9194238292827505;0.23950453680489248;0.0;0.0;0.997805882553344;0.998902336729764;0.0;0.0;0.2037035023694131;0.7962964976305869;2.4563337140617945;0.2895381627599322;0.0018038177043646563;;0.0033248311234021365;0.00045095442609117606;0.0;0.0;0.0001452548663624262;7.270798662462342e-05;0.0;0.0;0.004348152125642969;0.0043481521256429935;0.10457943669316676;0.008853627947789178;0.9819618229563535
phenograph_40;level_2;0.8241464104047592;;0.7885465323058684;0.30694735183255284;0.49625292070079546;0.4822235772922321;0.9919809211861912;0.9959783974851139;0.37036930586351363;0.22715608241689358;0.20776811544318113;0.7922318845568188;2.4631027112229025;0.28898913399442244;0.00926932825573077;;0.011389056511941822;0.005041776180688082;0.0260733678343309;0.023071761812183254;0.006267535832132732;0.0031529607466457567;0.023107239133577612;0.019519473179075323;0.008340525588398201;0.0083405255883982;0.10898166428416134;0.009167556785269506;0.9073067174426923
phenograph_40;level_3;0.6118411394347707;0.7591208964916822;0.5790005927682277;0.32858367396002347;0.48091967249601486;0.47721578283615146;0.9078413548669266;0.9527978480053303;0.2869361997264805;0.3283391362297986;0.2835700076375841;0.7164299923624159;4.103202442049925;0.19642072782755754;0.00895474335153449;0.011016779965554283;0.006445655516072684;0.008201691649868786;0.00936543450916215;0.009438561019571473;0.008946964662930866;0.004692507770130875;0.009384013692888774;0.006157321697521317;0.003363717343558638;0.003363717343558655;0.2763303756298148;0.010752695928865762;0.9104525664846551
phenograph_80;level_1;0.9651600589048643;;0.9326757557794902;0.24129001472621608;0.0;0.0;0.9981070022344707;0.9990530520701741;0.0;0.0;0.1856738811763417;0.8143261188236582;2.0407670705837226;0.32949879061210274;0.0025969349306861297;;0.004844792671921706;0.0006492337326715514;0.0;0.0;8.309927220061758e-05;4.1589370557870925e-05;0.0;0.0;0.006812175381648039;0.006812175381648047;0.15068346294566234;0.01601644438412338;0.9740306506931387
phenograph_80;level_2;0.8269623805245017;;0.7940438648488441;0.3103603594388243;0.5244785094487556;0.5061571153488694;0.9854480015177696;0.9926864727261073;0.37485589550438875;0.24383291261755807;0.1962888095818073;0.8037111904181927;2.05705633448296;0.3277084405060989;0.005780227196929159;;0.007395103062310105;0.0016756279058100555;0.010178051960341238;0.007828936980793386;0.010289454248865761;0.005192348260793623;0.012598009298835791;0.005492762824851471;0.008015180726033884;0.008015180726033955;0.14677906165432178;0.015538043055091372;0.9421977280307084
phenograph_80;level_3;0.608301817620563;0.7632981737096396;0.5751511558980439;0.34228957477031724;0.47751661761122743;0.47326347060198265;0.8813351926193759;0.9387281890150809;0.28636044916063785;0.3275210260007457;0.29591097949402634;0.7040890205059737;4.389308915449926;0.1880895209052281;0.004104122718980176;0.007983446206110165;0.008526578960100575;0.019598243649196604;0.0061755384698931855;0.006938341151387762;0.023395991152253534;0.012478970702854668;0.004298509481002127;0.0022779390078859463;0.018144095510278496;0.018144095510278475;0.6930882004374435;0.02481860526668896;0.9589587728101983
random_forest_default_StratifiedGroupKFold;level_1;0.9863753244757909;;0.9731657665168955;0.2630146576192947;0.0;0.0;0.9996876267809366;0.9998437878715818;0.0;0.0;0.11462786411342245;0.8853721358865776;0.7781742475864095;0.5773664766387876;0.005650036776873675;;0.010953539637534246;0.03658769554972887;0.0;0.0;0.00036485611065387174;0.00018246761344151797;0.0;0.0;0.023111139494906993;0.023111139494907;0.337975369160138;0.09975514932252703;0.9434996322312632
random_forest_default_StratifiedGroupKFold;level_2;0.904992798247347;;0.8961670581859618;0.36009255620732034;0.6964140618817263;0.6912375778942117;0.9935124262952044;0.9967444177151579;0.6170138504144;0.4387824199974448;0.12425020764054717;0.8757497923594528;0.7865713663701236;0.5742641193820784;0.026595327055235637;;0.02486642815704633;0.026251102375127077;0.06745621804544044;0.07095000703335984;0.008015838975273566;0.004029895916026128;0.07180466371516474;0.07471682900385708;0.020506350524793337;0.02050635052479333;0.3350069975731102;0.09790586129252914;0.7340467294476436
random_forest_default_StratifiedGroupKFold;level_3;0.7567636532961849;0.8749365612671228;0.7456356567418453;0.3801810823655794;0.6806719966198671;0.6743519288831841;0.9127142113315017;0.9529298268421303;0.5057736358686873;0.5061788934064521;0.19563579361344757;0.8043642063865525;1.4457707261297872;0.42508309544415657;0.09682266856590079;0.030513357953694108;0.08564190028337251;0.04124348223962752;0.10117060557652365;0.11105542138203027;0.13750637123984624;0.07614916649354285;0.133808541036071;0.08634109777662002;0.07020677047166854;0.07020677047166857;0.5519643963366151;0.09034519513498715;0.031773314340992176
ribca;level_1;0.9847532444867045;;0.9699644339063426;0.19695064889734093;0.0;0.0;0.9998012342442879;0.9999006121831748;0.0;0.0;0.1232191469198047;0.8767808530801953;0.8566778999598919;0.5385963822920509;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
ribca;level_2;0.8279674749324976;;0.8091464137522228;0.2187134055693835;0.5242876731511357;0.5139410802773852;0.9898550552592154;0.9949145969676068;0.3766279684237869;0.22605450829303525;0.1363131882808711;0.863686811719129;0.8679404402225058;0.5353489749817085;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
ribca;level_3;0.4883964801862164;0.754239704181024;0.49650859513930057;0.1929182110731931;0.39653737504297176;0.3760867528898775;0.5869266472080575;0.7661113804193601;0.2388854967161055;0.2773674056100924;0.42410540405022845;0.5758945959497715;5.255930728138646;0.1598483172938736;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
scyan;level_1;0.6793549234004509;;0.6211630112625963;0.16983873085011272;0.0;0.0;0.6214076326667481;0.5626508202376179;0.0;0.0;0.44862397956025013;0.5513760204397499;13.334506350264537;0.2017055623342645;0.4152612017051282;;0.42849605924049033;0.10381530042628204;0.0;0.0;0.514029976398198;0.617284058550725;0.0;0.0;0.36079082687138714;0.36079082687138714;15.639413286702098;0.1637483745983238;0.0
scyan;level_2;0.3528850644685038;;0.377489033787789;0.13902447864479545;0.14420946108090063;0.1085449667563713;0.4182794039410638;0.26501391007544395;0.12339371202383391;0.07980883048578422;0.6276902495802746;0.3723097504197254;13.889101559649845;0.17122664528510095;0.35673252089871066;;0.34681787740612513;0.10777272024299797;0.21711973412789104;0.20279088732510234;0.4816602815422351;0.6595898644305304;0.16022899187130552;0.10147116302276527;0.3084286770303272;0.3084286770303272;15.36266980641188;0.1395747094052311;0.0
scyan;level_3;0.09465885317076006;0.321516357580772;0.09604623592175458;0.06042839283330559;0.09253124945147026;0.06774426259898994;0.055071449246049495;-0.2040813212134429;0.0634875202140797;0.11109637909475745;0.9063391821719063;0.09366081782809357;26.48275819319184;0.04884756362398136;0.14908305867304109;0.282843595350664;0.11698730923680908;0.08440968697046483;0.12013785468111594;0.10335308980138838;0.04225119823750512;0.12952926106591234;0.08397141994197888;0.1260594397026466;0.11376401005325744;0.11376401005325742;12.094572539293003;0.03738777107661924;0.0
stratified_default_StratifiedGroupKFold;level_1;0.9357499168582215;;0.8816863908345139;0.25010055952061144;0.0;0.0;0.9898647793691804;0.9948820149095946;0.0;0.0;0.23992586573618896;0.760074134263811;3.6887373798007195;0.2620530517947885;0.04330265402780299;;0.0746527271115645;0.04203853998610684;0.0;0.0;0.019087494005499132;0.009653741412376982;0.0;0.0;0.08119410692694759;0.0811941069269476;2.4573003052098;0.12486983543030027;0.5669734597219701
stratified_default_StratifiedGroupKFold;level_2;0.5571975174713784;;0.5236412510530463;0.1844250636126932;-5.530440989188669e-05;0.00010166478695670112;0.7722794333268312;0.861552209821969;0.00012064308161649213;2.634906764158768e-05;0.31064744737160077;0.6893525526283992;3.8644488101409578;0.25443908003027926;0.08602145581249881;;0.13161983280034187;0.033127375303411165;0.0019345250870274249;0.0016869898619803253;0.2925573276449105;0.1936724782903891;0.0010496023340337216;1.4523707740904957e-05;0.1180269867729888;0.11802698677298878;2.6120859752748404;0.12297442792612387;0.13978544187501185
stratified_default_StratifiedGroupKFold;level_3;0.15025165214568956;0.4604407593686844;0.14227386115631838;0.05978474013215466;6.35565142794729e-06;1.1191540117971854e-06;0.26499471100563765;0.4701479366812237;0.00035679790842320163;0.0001357904835754846;0.5038860662384483;0.4961139337615517;8.544417784373689;0.13476370474207522;0.016454039980142665;0.10940093870562491;0.03327871046816129;0.007191992568574176;0.001020666655936344;0.0009655357283318718;0.19155214927914704;0.2344025080924524;0.0007474762356819098;1.0233356661147553e-05;0.07542596992846297;0.07542596992846295;5.391196719631719;0.07140251235944958;0.8354596001985733
tacit;level_1;0.9492239081147071;;0.9033550681683462;0.23730597702867678;0.0;0.0;0.9953740075699923;0.9976843226040952;0.0;0.0;0.2238149777095973;0.7761850222904028;2.9764237953269954;0.25148224924495666;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
tacit;level_2;0.74480451450948;;0.6948310610551275;0.27900920599004203;0.4387331687671695;0.3877852590710973;0.8621590154941485;0.9285251830155973;0.2081008463686164;0.17602270925175414;0.2791379808435014;0.7208620191564986;3.089416721337275;0.24453365067500168;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
tacit;level_3;0.5078141110221769;0.6630051090979263;0.43970361588618856;0.2557957370360607;0.35048007753775845;0.3396174657038905;0.6144070572499404;0.7838412194124141;0.20158479032992044;0.291304265075495;0.39907513974670666;0.6009248602532933;8.041986313853888;0.11059516850493645;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
tribus;level_1;0.8465723254563742;;0.7991777253602703;0.21164308136409354;0.0;0.0;0.8003275533175362;0.78309610092598;0.0;0.0;0.2839325926226567;0.7160674073773433;6.884516230517801;0.33625712647358097;0.28289863032753654;;0.33244377535631214;0.07072465758188413;0.0;0.0;0.4436414952138894;0.48359080071903693;0.0;0.0;0.2770436510290588;0.27704365102905876;11.906384101544134;0.1949887911887183;0.0
tribus;level_2;0.39495264897758525;;0.39918252696400597;0.151073996326262;0.10206933689242081;0.06317433918221241;0.3936169702015181;0.37443925582951876;0.06170551385596941;0.046393188014753485;0.512069099503771;0.48793090049622895;7.57500832331137;0.2668745799675386;0.255901044919868;;0.2559344791928418;0.057793420343918885;0.08035659420617129;0.06862659254697465;0.5012033072312706;0.5628190360757114;0.09248135535330178;0.032452971615367504;0.2709956854468108;0.2709956854468108;11.611558691878736;0.1735939018461896;0.0
tribus;level_3;0.1784521879134778;0.3535154913172255;0.16549087395189993;0.10400737059807519;0.1487542543231672;0.09859754498465312;0.023491619222927425;-0.024294178556494527;0.06200480861080959;0.1348963572169933;0.7584472308947742;0.24155276910522586;16.013202014640132;0.09316159121792514;0.03000301421420407;0.19851596795663895;0.040780464614834096;0.014243024992672411;0.022618659771171307;0.020008087117544683;0.020280547501406305;0.169194459539876;0.0140112757879085;0.02610266574237371;0.06788467653661306;0.06788467653661306;11.872134943959399;0.0651887900334723;0.6999698578579594
xgboost_default_StratifiedGroupKFold;level_1;0.9881342548829185;;0.9765753706525242;0.2635476935279851;0.0;0.0;0.9998513774206182;0.9999256840075393;0.0;0.0;0.10753398909902685;0.8924660109009732;0.6705010159021038;0.6079381550468382;0.00431281282355213;;0.008379169160257714;0.037319595615884986;0.0;0.0;0.00013931649905193945;6.966592702012385e-05;0.0;0.0;0.018008223856402605;0.01800822385640258;0.25260707504619634;0.07707042603037098;0.9568718717644787
xgboost_default_StratifiedGroupKFold;level_2;0.9111353529618862;;0.8987605302784182;0.3681396308938222;0.7351369811581263;0.7287188880295499;0.9938731170548933;0.9969233145888419;0.6368120265234178;0.47013877754600575;0.1141173570882539;0.885882642911746;0.6765557434606442;0.6056976180965414;0.024359061344701664;;0.02610766391486737;0.029610401389601644;0.043053039930353934;0.045452560655713355;0.009174489752802108;0.004612738352979618;0.06957966579348379;0.05905133144915953;0.019293831519478614;0.019293831519478583;0.2531409107446034;0.07651604809646423;0.7564093865529834
xgboost_default_StratifiedGroupKFold;level_3;0.8128321613837759;0.8823888390916883;0.7905450254159601;0.41413668352145977;0.7406314687928142;0.7377511560756651;0.953835234151285;0.976164870768906;0.5892650912906207;0.565304245562716;0.1804445208820821;0.8195554791179178;1.7029748317445415;0.39014444410226384;0.04282984471473391;0.02825731806893695;0.04683050019411664;0.007007417746956466;0.05287346959844642;0.055640405423172806;0.06528034729304384;0.03423045478828057;0.07611982194381006;0.05492897630934674;0.042829587747390804;0.042829587747390756;0.7182887757059107;0.0950144297992281;0.571701552852661
