method;level;f1_weighted_mean;hierarchical_f1_mean;accuracy_mean;macro_f1_mean;g_mean_mean;mcc_mean;kappa_mean;r2_mean;pearson_corr_mean;ari_mean;nmi_mean;jsd_mean;jsd_scaled_mean;kl_divergence_mean;kl_scaled_mean;train_time_mean;inference_time_mean;f1_weighted_std;hierarchical_f1_std;accuracy_std;macro_f1_std;g_mean_std;mcc_std;kappa_std;r2_std;pearson_corr_std;ari_std;nmi_std;jsd_std;jsd_scaled_std;kl_divergence_std;kl_scaled_std;train_time_std;inference_time_std;stability;overall_score_mean
most_frequent_default_StratifiedGroupKFold;level_1;0.29113120666930614;;0.46116411342209995;0.15779925504372344;1.0;0.0;0.0;0.4685847244690751;0.684245370187653;0.0;0.0;0.5854980149985144;0.4145019850014856;1.116814526510131;0.472458400876188;0.002;0.001;0.00825829427827591;;0.007798906064200025;0.0018349047930574678;0.0;0.0;0.0;0.029978779444512296;0.022164099514666875;0.0;0.0;0.005542156404135357;0.005542156404135377;0.024579766882048798;0.00543179416732994;0.0;0.0;0.9587085286086204;0.3357370220444975
most_frequent_default_StratifiedGroupKFold;level_2;0.29113120666930614;;0.46116411342209995;0.12623940403497874;1.0;0.0;0.0;0.7842494728398192;0.8855225114118012;0.0;0.0;0.5854980149985143;0.4145019850014857;1.116814526510131;0.472458400876188;0.002;0.001;0.00825829427827591;;0.007798906064200025;0.0014679238344459812;0.0;0.0;0.0;0.01967870925188601;0.011144203804865633;0.0;0.0;0.005542156404135392;0.005542156404135386;0.024579766882048798;0.00543179416732994;0.0;0.0;0.9587085286086204;0.38966835966518065
most_frequent_default_StratifiedGroupKFold;level_3;0.29113120666930614;0.46116411342209995;0.46116411342209995;0.04508550144106384;1.0;0.0;0.0;0.9356385403461918;0.9672818447494678;0.0;0.0;0.5854980149985143;0.4145019850014857;1.116814526510131;0.472458400876188;0.002;0.001;0.00825829427827591;0.007798906064200025;0.007798906064200025;0.0005242585123021325;0.0;0.0;0.0;0.004522000179413439;0.0023380451927278805;0.0;0.0;0.005542156404135299;0.005542156404135318;0.024579766882048798;0.00543179416732994;0.0;0.0;0.9587085286086204;0.40655663724852775
nimbus_FuseSOM_15;level_1;0.6462253825272375;;0.6721128288818836;0.42893608749025125;0.504560286509948;0.4594404315094908;0.4455874163849066;0.8978514251893837;0.9473283096791864;0.27440183260132917;0.19357611047131842;0.18669352932636035;0.8133064706736397;0.11657551890099774;0.89578402998054;;71.376;0.005902972501133194;;0.007982175490916097;0.008206248176239732;0.04418144571600624;0.006114700378842211;0.009882992663309472;0.043557690269050486;0.022926482224691003;0.01423099918314479;0.0035928622252468434;0.012017254714566149;0.012017254714566135;0.01819552198839171;0.014463154396029942;;0.0;0.9704851374943341;0.638040983528667
nimbus_FuseSOM_15;level_2;0.5847705160075266;;0.6154262475471268;0.3998301947882592;0.438899151575741;0.4175002840593221;0.4060010658355919;0.9507681864869163;0.9750140760966923;0.3030998645470588;0.18572798724406608;0.18956469532133494;0.8104353046786651;0.12058948495506987;0.8925631420994303;;71.376;0.004946502769640432;;0.007691817648706605;0.006957908502024015;0.027681494870838482;0.00708783613876942;0.006432504694111128;0.023466697621245782;0.01202798300993544;0.007924050665222388;0.005955622425663334;0.011717564426944986;0.01171756442694498;0.01761020476042957;0.013975273300413496;;0.0;0.9752674861517978;0.6252975468355879
nimbus_FuseSOM_15;level_3;0.4567949873202176;0.5987262112843315;0.5190657971591518;0.18651109006314404;0.32040589320264007;0.3146297015003078;0.3038287814268685;0.9588254538997709;0.9791658528418475;0.34494133749449957;0.1801399003179908;0.3476668712146704;0.6523331287853296;0.3813423533898116;0.7245484424824186;;71.376;0.008307872326495724;0.007174397356460254;0.00591796323615302;0.01799066894515736;0.010631050850689652;0.007591855057114739;0.010024419171538458;0.016928102670126417;0.008637601538363428;0.012525116839915171;0.008980826134541882;0.016429591347930386;0.016429591347930362;0.04454903482347895;0.02383837324562169;;0.0;0.9584606383675214;0.5580248488970365
nimbus_flowsom;level_1;0.6092344176001123;;0.6489625194425059;0.39834620840437485;0.4257463852438884;0.4303151557929993;0.3869191846786612;0.764656330366612;0.8743714368419504;0.19527672353623612;0.1796045887253402;0.253987849778597;0.746012150221403;0.23378133753425714;0.8106823928652054;;27.826;0.009199260478582978;;0.007632408292310692;0.0067656556615416415;0.01130042559275043;0.010277711227212282;0.014632449680467079;0.022564882853963193;0.012792615133108528;0.01554557389597823;0.006136344809761615;0.01004882538960334;0.010048825389603342;0.01956515699755006;0.013085446512151336;;0.0;0.9540036976070851;0.5846761860300597
nimbus_flowsom;level_2;0.5627734207498543;;0.6148452146824555;0.3769399035843609;0.363335225337012;0.4068782616778817;0.3698097744222453;0.9279850199889168;0.9633112489475406;0.23708110305963306;0.1814322445889921;0.2572743829406147;0.7427256170593853;0.23906364060065138;0.8072276541256587;;27.826;0.007280520636166877;;0.005232057970791869;0.006679954295831019;0.011839379191354924;0.008311950286955297;0.012212970775538352;0.008762993324373053;0.004535642188024146;0.014234029847272343;0.0049920547980258695;0.010090418979389754;0.010090418979389735;0.019733856514564725;0.013076882096500717;;0.0;0.9635973968191656;0.6025801493257836
nimbus_flowsom;level_3;0.47618353338057967;0.604893868475903;0.5488069793947721;0.25623934811607113;0.25738152136696363;0.33298037121392554;0.30497440618822386;0.9719408087205537;0.9858703229354806;0.28724432484793516;0.1901112508043999;0.29236869404539123;0.7076313059546088;0.29121152691037133;0.7745145624607848;;27.826;0.003945899639214587;0.004733943233185338;0.0017408406779065068;0.005256357969579108;0.03801174090917691;0.005307974818211466;0.008193483396055997;0.001582749314597468;0.0008023992500066739;0.013797083973546212;0.0036889267322936154;0.004501492857066382;0.004501492857066338;0.011391993372185487;0.006817553473257816;;0.0;0.980270501803927;0.5716122885112743
nimbus_leiden_0_8;level_1;0.6769375376408787;;0.6909106421331956;0.4658766085144972;0.426742526705756;0.4978736622193395;0.4932734579421565;0.945713953779714;0.9724427044538075;0.33202346777680125;0.22192207848386009;0.15770171228654756;0.8422982877134524;0.07773736053003318;0.9278997570634526;1464.652;1464.652;0.002235078439411251;;0.0059980527981133396;0.0035510780244387414;0.25588221726148475;0.004352744260987983;0.004037583035667714;0.017994154254290167;0.00929652719291874;0.00725748183978383;0.0042374040319361475;0.005538869494048253;0.00553886949404827;0.0068700301600691915;0.005865153475425921;0.0;0.0;0.9888246078029438;0.6737640713625926
nimbus_leiden_0_8;level_2;0.6209825594847453;;0.6390893359905669;0.43755430791826877;0.38339528720038657;0.46473194144387886;0.4606347005167285;0.965178822789324;0.982345962712307;0.3605029513784571;0.21854126969171386;0.16208256713010333;0.8379174328698966;0.08303635647337232;0.9233615758380145;1464.652;1464.652;0.004288213073797864;;0.004670747946286656;0.006310864230961567;0.19584289605741398;0.003588944356495258;0.0036299919752383193;0.029028396980392408;0.014800014026803228;0.008159256320232424;0.006920585700542171;0.006091023694050879;0.006091023694050808;0.007079105684237394;0.0060313095504615525;0.0;0.0;0.9785589346310107;0.6566199463183653
nimbus_leiden_0_8;level_3;0.5010423418313513;0.6251722279705514;0.5458952522002025;0.24971342039163433;0.3151912250360665;0.37451986326443454;0.36906122298995847;0.9564564179391887;0.9779730471352869;0.4013544972163897;0.22048556508583644;0.3106230273306707;0.6893769726693293;0.30020949448066486;0.7695872089419374;1464.652;1464.652;0.00827619834401394;0.0030881282879953445;0.004978918447380239;0.009807366574731432;0.11662970903525974;0.011112890291973695;0.01284282690510494;0.010928222697183451;0.005605467878626572;0.014687942341067047;0.009649941546829894;0.014705848800108612;0.014705848800108647;0.036740390617447424;0.021254607127532812;0.0;0.0;0.9586190082799303;0.5927372301387085
nimbus_phenograph_40;level_1;0.6824152435941866;;0.6924677927095251;0.4757865848640666;0.2514814718456929;0.5082021023313963;0.5032480916292359;0.9202420653740042;0.9592475577608399;0.3473430668604069;0.23584820061295408;0.1634361329686228;0.8365638670313771;0.08647625550515645;0.9204590400812588;;979.4979999999999;0.007814735266709043;;0.007575854615665661;0.006259680096612366;0.21694564210417092;0.011099845145857892;0.012073106575334757;0.01988540922714136;0.010379565493574288;0.014205783727701966;0.010015467642529427;0.0071363875351060915;0.0071363875351060915;0.009181334177344722;0.007745550253491838;;0.0;0.9609263236664548;0.6722087587544574
nimbus_phenograph_40;level_2;0.6239693221694493;;0.636553005029347;0.4427860317265348;0.25060592547134075;0.4684245104707599;0.464112978757705;0.9303066107163612;0.9644499902976978;0.3733317445567998;0.22561942694641876;0.16797560524678762;0.8320243947532123;0.09217513393463532;0.9156812382699535;;979.4979999999999;0.0036183522008899505;;0.005981641271139888;0.0027568801807671766;0.16057929065576462;0.004481869641858354;0.005095772710590326;0.02577997047645073;0.013361648996848274;0.007172595488403074;0.004096292643428488;0.008447462146354985;0.008447462146354988;0.011208837973573518;0.00939886373174556;;0.0;0.9819082389955502;0.6539824925244673
nimbus_phenograph_40;level_3;0.5128618195316067;0.6240617026564637;0.554115467156111;0.2534610246673163;0.22718770994240134;0.38914107643557083;0.3847679487014578;0.9612379971762405;0.9804210165756189;0.4245693378015205;0.2258482496631104;0.295211641003137;0.704788358996863;0.2690747665719878;0.7880272766744122;;979.4979999999999;0.003113701035635059;0.005012665753619997;0.0024537682318373573;0.012185051577771566;0.041450797905584966;0.0033903404327510164;0.0035335690635928127;0.007794631605700801;0.003972944920081416;0.009987474671157234;0.004079101784607651;0.004611085916898746;0.004611085916898771;0.011428067003454773;0.007167983839194444;;0.0;0.9844314948218247;0.605000798096363
phenograph_20;level_1;0.7410830735105677;;0.7612802995002738;0.5442322838286272;0.6486529357304707;0.6116503488111998;0.602282447933233;0.9340242751353597;0.9663449049887817;0.44507329198900125;0.3409497721011863;0.15900766850464182;0.8409923314953582;0.08089843495059636;0.9252533383272841;;2650.2300000000005;0.010724480711517605;;0.009801566889514621;0.011647236934334332;0.16102278137534726;0.014527920013663046;0.016962899286903945;0.030121660422401723;0.015561480813163655;0.019448622702282217;0.014710997305338366;0.012221528358499921;0.012221528358499904;0.012131314900364027;0.01037517267074073;;0.0;0.9463775964424119;0.7280387246821617
phenograph_20;level_2;0.7041082742311567;;0.7308231080153805;0.5273591642198315;0.5710396161066936;0.5974602847770397;0.5891644334184072;0.9844253093018672;0.9921718564583811;0.48652178202487617;0.3490244871478268;0.16400833935424164;0.8359916606457585;0.08659811990154802;0.9203998537068704;;2650.2300000000005;0.011540613060466503;;0.00964934467329166;0.013071883055331744;0.11918837828738332;0.015148045898317863;0.01694278648539402;0.009799639955739035;0.0049375970427184435;0.018872973009371095;0.01602109708266293;0.01103309920689228;0.011033099206892277;0.01219865238893777;0.010304685052235408;;0.0;0.9422969346976675;0.7282590163494009
phenograph_20;level_3;0.5966335268918298;0.7163896284269783;0.6425160298129363;0.35893448597758115;0.4618274481986137;0.5035592890406408;0.4964078369859534;0.9818538393042552;0.9908851575063976;0.5219793648164637;0.3482787557749148;0.24806631175700922;0.7519336882429908;0.19374268373195627;0.8378184793469695;;2650.2300000000005;0.009747303254866278;0.009595443440646065;0.007582553307034838;0.024756744394033834;0.07478965115883593;0.012010916939114043;0.012827606210130018;0.0014466184330279707;0.0007298803546804747;0.014878345113062552;0.012411911453310621;0.012148223211657235;0.012148223211657226;0.015388428325021342;0.01089300072044862;;0.0;0.9512634837256686;0.6715592237846363
phenograph_30;level_1;0.7437989077003064;;0.7636247029389267;0.548092790583227;0.6584772416084821;0.6151549979110301;0.6059630471842986;0.9372209468676177;0.968073203224427;0.44860172833770334;0.3459966785567272;0.15636563444519133;0.8436343655548088;0.07863163475280842;0.927215362798944;;3018.106;0.005140936805800217;;0.006010544914189982;0.009050995958894869;0.14708182507364584;0.008089000384584244;0.00855605708681837;0.015751515730628766;0.008140275161068704;0.009066719158151168;0.010634532306012245;0.01644497646582269;0.016444976465822703;0.013057289799106924;0.011380168354732469;;0.0;0.9742953159709989;0.7338695156353929
phenograph_30;level_2;0.7098482615322542;;0.736108042361146;0.534663172135397;0.5845994413442747;0.6054494176056774;0.597105672604234;0.9854402589478891;0.9926898532206412;0.49172359035984364;0.3593975749929182;0.1624287523739033;0.8375712476260967;0.0852455160831399;0.9215250955335468;;3018.106;0.006676245089101437;;0.00563924554843897;0.009071261701274971;0.11031090643998777;0.00840840327220615;0.008557882533251862;0.0058014286247721055;0.0029218338086385923;0.007088349638371882;0.010959689380166011;0.012765223037576006;0.012765223037576007;0.010675119398201129;0.009103243439270525;;0.0;0.9666187745544929;0.7355163381468418
phenograph_30;level_3;0.60312527662223;0.7220968019334185;0.6464482834810344;0.3902172031309052;0.4244263218862745;0.5089462101953367;0.5018182487466188;0.9826205572745667;0.9912698492275603;0.5232407242698973;0.35841786908465956;0.23541955236704445;0.7645804476329555;0.17621357591026698;0.850446812230008;;3018.106;0.012782708321439329;0.005326702229706888;0.011156614661096284;0.020151140107276314;0.08979783236406141;0.015535388982558167;0.015659545488278585;0.004674865784300907;0.002360496626490161;0.008041230169765578;0.011694846591493656;0.013314275870197843;0.013314275870197831;0.022678717179800835;0.016249455839642546;;0.0;0.9360864583928034;0.6759747568156613
phenograph_40;level_1;0.7457321515336611;;0.7662895932551185;0.5462669082674381;0.723111894585761;0.6203432388731519;0.6105349901699426;0.9317205388009603;0.9652254234518675;0.4579772568489031;0.35568068920053714;0.1637555146681348;0.8362444853318652;0.08472902601619185;0.9219249855009829;;3337.6880000000006;0.012992700330886696;;0.011747604650616002;0.012892214821893812;0.024672770739494;0.01985251766919145;0.021443064170691237;0.01649879329945681;0.00851497902217203;0.025473966921370512;0.020770706848641206;0.005602232278023378;0.005602232278023371;0.007384418084125737;0.0063039440655398805;;0.0;0.9350364983455666;0.7310140666162901
phenograph_40;level_2;0.7129361554100999;;0.7392903056912489;0.535215697732689;0.6329903045222328;0.6108116830860082;0.6019877279314748;0.981017904209407;0.9904623170087344;0.5009143269126485;0.3690019202553117;0.16853695614078545;0.8314630438592144;0.0904110573641695;0.9170995260838589;;3337.6880000000006;0.012523127665509571;;0.012021103423776432;0.014720439192622408;0.02303480110061897;0.018981884976919255;0.01991760814047792;0.003294152433736937;0.0016623339362140616;0.02338275397425406;0.019603872382786002;0.003715972605729133;0.0037159726057291193;0.004693988353883311;0.003953322359145951;;0.0;0.9373843616724522;0.7344467199616405
phenograph_40;level_3;0.6066143983610637;0.7245026255128072;0.6516161799568455;0.38237664738574734;0.4286187647781907;0.5160662966824748;0.5085796421445382;0.9824279451438948;0.9911744059153335;0.5343024129960778;0.3676801492054433;0.24322639303793647;0.7567736069620635;0.1873054253040453;0.842297872769762;;3337.6880000000006;0.010492949637154194;0.012225496946379548;0.010279266272763451;0.018358067369473027;0.07012992506226849;0.016150788017858644;0.016946552433442078;0.0024206728411948343;0.0012209188083542682;0.020940080162298147;0.012914965918540976;0.00792145912848578;0.00792145912848572;0.01048004235564543;0.007423843128260736;;0.0;0.947535251814229;0.6800770200444671
phenograph_80;level_1;0.7674673746467943;;0.7860945155543694;0.5639928539453722;0.7559099913050584;0.6533084805765869;0.6460557139434656;0.946972902325082;0.9730392537927166;0.5030931111169408;0.3909925578532188;0.1588688233366741;0.8411311766633259;0.07836499854418812;0.9273801585836708;;4451.796;0.007381122510938618;;0.007776897025183727;0.009495095071169619;0.014856326571199181;0.010829178386057885;0.011675542601328803;0.027475897703556455;0.014177992957896254;0.011879241622564152;0.011942064423408862;0.006736288569615981;0.006736288569615982;0.00872012189977536;0.007473021113049322;;0.0;0.963094387445307;0.7559020659274038
phenograph_80;level_2;0.7364643802420902;;0.7601070039690786;0.5596420629147489;0.6749516734743116;0.6439810947550376;0.637396189846453;0.9817948898173959;0.9908310918794146;0.540758768328535;0.404063169536137;0.1642141445473293;0.8357858554526706;0.08488690202463418;0.9219844082021948;;4451.796;0.009882625836508762;;0.007308100871181821;0.017175792841255245;0.02993951602817325;0.010455071221377232;0.011130641425934945;0.01506654993896812;0.007639674006894377;0.0088984974328973;0.010220952129068485;0.014965604738819655;0.014965604738819653;0.018978242808872055;0.01573286626516382;;0.0;0.9505868708174562;0.7557291502855789
phenograph_80;level_3;0.6203376604706748;0.7451884691669827;0.665477693165353;0.3960112554285979;0.4290964954886345;0.5405974299679619;0.5340259711170522;0.9723983569210155;0.986092646419115;0.5685307579516424;0.4006448505231732;0.2585895126754054;0.7414104873245946;0.2156895861831365;0.823155635065409;;4451.796;0.01469061205844884;0.007394411742557796;0.010807684063185764;0.014772837003814987;0.025275759790665906;0.013330771948920368;0.013470143498571792;0.009570420379903617;0.004855874688886594;0.00803714869382398;0.010848982131010898;0.02066337243128748;0.020663372431287495;0.03554380708101523;0.023693577961261453;;0.0;0.9265469397077558;0.6900020790165744
random_forest_default_StratifiedGroupKFold;level_1;0.9406768245262258;;0.9416498625757213;0.893150368334082;0.8646157597151879;0.9060061362222612;0.9057829241956968;0.9992968010963909;0.9996482694793507;0.8457797055210463;0.7590209914664146;0.022731216766241364;0.9772687832337587;0.002164558758035235;0.9978413761463495;27.98;14.460999999999999;0.0037976738320975494;;0.004284557535630024;0.0018946169637794853;0.013975382763359974;0.006709076836894981;0.006657480981243675;0.0008314664266453398;0.0004159677425066912;0.013303800954702136;0.014569323769075868;0.0077451626697257235;0.007745162669725721;0.00125892567873713;0.0012534863569883385;0.0;0.0;0.9810116308395123;0.9347780580878098
random_forest_default_StratifiedGroupKFold;level_2;0.9309146219188399;;0.9318003433760176;0.891082785934626;0.8699125500335831;0.9011962490768044;0.9010245559244631;0.9991946914267829;0.9995972432563326;0.8473599877815472;0.764891901524668;0.022858840785078424;0.9771411592149215;0.002186520634535039;0.9978195353023066;27.98;14.460999999999999;0.0038040766468595694;;0.004355133786892935;0.0022785504436957102;0.011693416781436103;0.005751316827107024;0.005691233588028014;0.00046185042918011276;0.00023103333927607678;0.01229536565640249;0.01160801333828166;0.007715445754380102;0.007715445754380074;0.0012718223800865373;0.0012662013133205756;0.0;0.0;0.9809796167657021;0.9314611217179016
random_forest_default_StratifiedGroupKFold;level_3;0.9150936259706726;0.9292718528617794;0.916437112514933;0.8594904167160362;0.8325130712725375;0.8891458340952708;0.888939472260305;0.9985614861383887;0.9992804798602034;0.8575708500326561;0.7838333264258487;0.03629784489292872;0.9637021551070714;0.005121069542694576;0.9949054283672464;27.98;14.460999999999999;0.003954903574995966;0.004383566934933337;0.004397573057947581;0.0058290013920786815;0.009483360247356631;0.005100958121321576;0.00506872765366711;0.00020851588477360314;0.00010433569877575878;0.011925677799307501;0.006959964879875846;0.0027292349074803184;0.0027292349074803375;0.0007177892074970153;0.0007109579901304584;0.0;0.0;0.9802254821250201;0.9227494177459429
ribca;level_1;0.25025984848951427;;0.36093385282105017;0.17552163487878175;0.48015489669720646;0.14553111661930246;0.10345714110922488;0.03225539589957102;0.17959787275903638;0.07161296617642723;0.07856382934596431;0.6292416855235377;0.37075831447646235;1.4358442462504235;0.4105352801351455;;6710.772;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;1.0;0.25768553652810094
ribca;level_2;0.20895524052632075;;0.2999232144068149;0.22014552156902673;0.5246625247298615;0.21398764464909398;0.17101550794503395;0.12912252836713442;-0.35933623302853057;0.10271380084453338;0.12126634218708594;0.6312628281825141;0.3687371718174859;1.4505240948640565;0.40807597121605743;;6710.772;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;1.0;0.22072524725326975
ribca;level_3;0.1398616754891434;0.2829488792961446;0.19671112647309114;0.1680114278809735;0.3114520297618903;0.1960994378549681;0.16200035138515556;0.022915549659805516;-0.1513788283076782;0.1737680290842596;0.21216998218401809;0.7162543304086283;0.2837456695913717;3.0663665186189784;0.2459197899208605;;6710.772;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;1.0;0.21199875216885763
ribca_adapted;level_1;0.2935360544272675;;0.37916822477677553;0.22610124110957908;0.8761827201631253;0.17955383468695546;0.1174629418609292;0.0327481806409427;-0.1809645839410096;0.07649392175312347;0.10620136376978263;0.6795221364120847;0.3204778635879153;11.431181397449748;0.08044287731213942;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;1.0;0.236011090590507
ribca_adapted;level_2;0.24444782358867037;;0.31556504919144174;0.2813503007675361;0.7351748264855484;0.2586113359333154;0.18881252741508225;0.547519462124132;-0.7399455805153052;0.12848869983890754;0.15654493303562386;0.6798941542326992;0.32010584576730083;11.433813926684866;0.08042584567345398;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;1.0;0.24720551314930894
ribca_adapted;level_3;0.18761073485640115;0.2991028232251919;0.22895744274449775;0.26647693185605714;0.3184285846984416;0.2637474714874504;0.19943506019215174;0.12135037798589944;-0.3483538114990267;0.2311164120034231;0.27026584965077377;0.7414250430231247;0.25857495697687527;11.901135291485394;0.0775125581901299;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;1.0;0.23892673551409485
scyan;level_1;0.8265346572164501;;0.8413764966080893;0.6145677372983934;0.23489858707950495;0.7463883395109171;0.7419527880062518;0.9570668778913377;0.9781674493345084;0.6364510414200951;0.5119101883207;0.1298326081740074;0.8701673918259926;0.054616392173591266;0.9482778457552464;84.75;45.636;0.01173970094824708;;0.012277998089179025;0.008282682669245282;0.005405121534644542;0.016701333370214032;0.019509620107921653;0.03390416317339782;0.01750379228943522;0.03874081145715675;0.018898427028276724;0.00940578726231006;0.00940578726231004;0.009661989404174322;0.008614779072411455;0.0;0.0;0.9413014952587646;0.809311875838312
scyan;level_2;0.7985383638654048;;0.8110184773992946;0.6274368475943269;0.29534577110904214;0.7304866784614034;0.7276665271370524;0.9517941869799577;0.9754662777194437;0.6471005711742248;0.5112952260814041;0.13045932682868788;0.8695406731713121;0.05530412834691625;0.9476569526746252;84.75;45.636;0.011972113058719891;;0.013271340497706613;0.007781986765202947;0.004218870056562149;0.015330758462991652;0.01695808554668443;0.03410830969691514;0.01765428034661845;0.036677181398021855;0.017803318347863403;0.009205850355058685;0.009205850355058671;0.009446930254252665;0.008421456558735985;0.0;0.0;0.9401394347064005;0.8010719294486122
scyan;level_3;0.7494596220789821;0.8012947051760507;0.7493253003789694;0.5878655630252413;0.45802289988021266;0.6764817197174956;0.6738308609001175;0.9718745367577571;0.9858161606449584;0.6962484964559256;0.5427446664626225;0.1715761871891782;0.8284238128108218;0.12166718118869696;0.8934323690644314;84.75;45.636;0.006305585282195202;0.013552173301567829;0.015038624059352022;0.010445546259544324;0.003995320011250198;0.013393536961828375;0.014832092976993595;0.013773285585562442;0.007017193369789505;0.024049504600979557;0.004450036179930262;0.026126596627812984;0.02612659662781298;0.05871782228233931;0.04363096279090434;0.0;0.0;0.968472073589024;0.7843749259498302
stratified_default_StratifiedGroupKFold;level_1;0.37629407920617075;;0.3765268662421822;0.24980141087893593;0.16861857249661094;0.0006037681072538952;0.000599665767813673;0.9821071814956127;0.9909759744308468;6.73423828097451e-05;1.288908534096579e-05;0.0344159844927651;0.9655840155072349;0.005547910048243514;0.9945003020692642;0.0;0.048;0.0011848888155263696;;0.004161672699337623;0.0008467598777254434;0.004791089439044024;0.0019352274534735843;0.0019260607861021845;0.018981402151766635;0.009604660095903763;0.00024229446818393972;1.223439790472143e-05;0.015827933485243074;0.015827933485243063;0.004739472729940929;0.004668348637819502;0.0;0.0;0.9940755559223682;0.4412279827148882
stratified_default_StratifiedGroupKFold;level_2;0.30749739194791775;;0.3076521711920778;0.19937342021220075;0.14765885455244254;0.00033171417827496965;0.0003300014815910579;0.9807869736279237;0.9903378359591507;0.00013797065064996474;1.874802848048076e-05;0.051936184912822314;0.9480638150871776;0.011249252060113627;0.9888973361963052;0.0;0.048;0.001657905855417695;;0.00790973470476234;0.0006324523103028374;0.004530758913657173;0.001102136521259781;0.0010983354453237945;0.009362879549189133;0.004736071113012307;0.000431073415895815;1.382252523747633e-05;0.012475417968137555;0.012475417968137531;0.005273497721428969;0.005141679523876693;0.0;0.0;0.9917104707229115;0.4197953277747442
stratified_default_StratifiedGroupKFold;level_3;0.24498037901470435;0.2955493564358146;0.24498286106571854;0.07029486934341611;0.0352898004565534;0.00013275126483742024;0.00013192424790171576;0.9901730475975474;0.9950720614584997;0.00020276921248231082;0.00014299607236767454;0.09494057471149335;0.9050594252885066;0.03798134058478922;0.9635472893365208;0.0;0.048;0.0019473594213375088;0.008216548116664767;0.009978151886955004;0.0004567073553499266;0.0033076318102607037;0.000887270255527025;0.0008846873549428093;0.0047909054030960425;0.0024083454588341396;0.00099528061657455;2.2329257230117207e-05;0.017311236449905138;0.017311236449905135;0.013997344341785426;0.012869477315737923;0.0;0.0;0.9902632028933125;0.3929148740109356
tacit;level_1;0.7657541999193405;;0.7553821013001047;0.5749302558330359;0.3635745787421718;0.6287406427744375;0.6169692577875906;0.8163074687488981;0.9034973540353608;0.48249129923594863;0.42286844147670555;0.11602578146819464;0.8839742185318054;0.054819809450390625;0.9480292188682403;;663.492;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;1.0;0.7271191755149685
tacit;level_2;0.7199662821219729;;0.6936911119035171;0.5658769725401688;0.4109844243205535;0.5977695507896266;0.5836828697733789;0.7108565552896261;0.8431230961666427;0.4495130309986267;0.4183239883576221;0.16384078221403905;0.8361592177859609;0.11647696919528143;0.8956745437577329;;663.492;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;1.0;0.6849421632870621
tacit;level_3;0.6561325722711269;0.676506889920714;0.612613400945491;0.4757970000381607;0.44685484570872075;0.5289623803436788;0.5194988020329775;0.884568028257122;0.9405147676975212;0.5077468464537652;0.4427965980609221;0.26013235756650727;0.7398676424334927;0.38010853817911194;0.7245806922688707;;663.492;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;1.0;0.6806481997822047
tribus;level_1;0.7348118644032396;;0.7461685619205239;0.5570644012040166;0.22430012799975357;0.5927674567505994;0.5846933007710771;0.9100357241780465;0.9533975237315472;0.39177198186819157;0.3351042065086598;0.1259443256654529;0.874055674334547;0.05811529823744164;0.9453071712906997;;163.08;0.030184417896916897;;0.0302170491399434;0.024526431892014623;0.02882555535889473;0.05255479337766755;0.052671805285132475;0.06882361633251453;0.036552802912370404;0.06261258383326998;0.046600692827113446;0.01808453281290104;0.018084532812901042;0.018638861473132342;0.016363053504054325;;0.0;0.8490779105154156;0.7021987472602952
tribus;level_2;0.6898649483666058;;0.6838360649903013;0.5318334490568697;0.2662996073324922;0.5599932809446246;0.5504544849129305;0.7960522947546752;0.8893311821362934;0.4132745355786124;0.33622896960008886;0.16376112248143807;0.836238877518562;0.11286198923970629;0.9001023827171902;;163.08;0.03991101553663346;;0.03673819093671831;0.03398055834127785;0.02209684446130473;0.06244059303147105;0.059846766914383905;0.13931370270227847;0.0801743664984185;0.059057834360907974;0.061256056548437285;0.03447707756728829;0.034477077567288295;0.05149103456810808;0.04106813506786611;;0.0;0.8004449223168327;0.6572316847841938
