method;level;f1_weighted_mean;hierarchical_f1_mean;accuracy_mean;macro_f1_mean;g_mean_mean;mcc_mean;kappa_mean;r2_mean;pearson_corr_mean;ari_mean;nmi_mean;jsd_mean;jsd_scaled_mean;kl_divergence_mean;kl_scaled_mean;train_time_mean;inference_time_mean;f1_weighted_std;hierarchical_f1_std;accuracy_std;macro_f1_std;g_mean_std;mcc_std;kappa_std;r2_std;pearson_corr_std;ari_std;nmi_std;jsd_std;jsd_scaled_std;kl_divergence_std;kl_scaled_std;train_time_std;inference_time_std;stability
deepcelltypes_adapted;level_3;0.16812824727115352;0.27811811140092013;0.12465906508068794;0.0798545014603262;0.07817962716328122;0.06838588020833104;0.05822588043445753;0.030292268764008885;-0.17404674304338155;0.004418513475164655;0.018038272197333404;0.7048307038253314;0.2951692961746686;21.79111612856427;0.043876745410756465;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;1.0
flowsom;level_1;0.9261302544748732;;0.8624564360936434;0.2315325636187183;0.8624564360936434;0.0;0.0;0.9938380652708347;0.9969138584235943;0.0;0.0;0.26904721341740667;0.7309527865825934;4.278625788186974;0.18988449090963755;;28.822000000000003;0.004962353378763224;;0.008613469215016503;0.0012405883446908053;0.008613469215016503;0.0;0.0;0.0019822792717608664;0.0009944770383697897;0.0;0.0;0.008912568162725728;0.008912568162725705;0.27662479935034084;0.010109329376217205;;0.0;0.9751882331061839
flowsom;level_2;0.8460326930939909;;0.7889060408616815;0.31362925422652527;0.7166198926228168;0.5449211896620091;0.524224772222693;0.9823609554838834;0.9911381980892428;0.5164128617174869;0.3223365305992183;0.2703250394268626;0.7296749605731375;4.281191495164695;0.18979405035519223;;28.822000000000003;0.01296509798722652;;0.014409125739057102;0.005510090476704898;0.014158079369928162;0.018820085367357593;0.02095050333512504;0.005340719022502279;0.002689484476761113;0.04262407955133892;0.026507187820110037;0.009237607002348276;0.009237607002348224;0.2772876895209582;0.010126513872180293;;0.0;0.9351745100638674
flowsom;level_3;0.6388690996782151;0.7565297755844202;0.5766409071394297;0.2764096800655768;0.5026342486659282;0.4977297221900148;0.483959181254962;0.6915207631224152;0.8308911470654493;0.435403748489879;0.41951914689597974;0.45430050982247944;0.5456994901775206;9.202082684059521;0.09847921116169134;;28.822000000000003;0.018508878766336865;0.013985126614530462;0.013543849779548867;0.019615338905752098;0.06795008463864129;0.012856708670233521;0.014050035399455573;0.06204409897775588;0.0369972677479373;0.02168296309025453;0.009258662117897845;0.023388273564672324;0.023388273564672296;0.766197137268302;0.00735834460872341;;0.0;0.9074556061683157
flowsom_meta_clusters;level_1;0.8236015790894352;;0.7027110639694927;0.2745338596964784;0.7027110639694927;0.0;0.0;0.8832399502867649;0.9396626403309815;0.0;0.0;0.4079792907757993;0.5920207092242008;9.865608247278312;0.0950005496035179;;28.822000000000003;0.05204167430277288;;0.07072654107968084;0.017347224767590954;0.07072654107968084;0.0;0.0;0.03396346902731523;0.018135246994954227;0.0;0.0;0.05333126294095666;0.05333126294095665;2.4007481594365974;0.016236475342033353;;0.0;0.7397916284861357
flowsom_meta_clusters;level_2;0.4898457436974805;;0.4494737606384322;0.18531417463651387;0.5650418514987205;0.11918290042949392;0.10747597943290112;0.3785567571643908;0.4629141990623187;0.24371453793883635;0.1602695961846636;0.5569284896835566;0.4430715103164435;10.341788218942275;0.09042918180269661;;28.822000000000003;0.21839599240104043;;0.22852918283248672;0.06531494399464557;0.3150855145453267;0.1768556717356797;0.1314077059272354;0.3455633384326449;0.4439827043535135;0.1005024607847002;0.04050244768908585;0.06723365833522428;0.06723365833522432;2.2141901398370276;0.013967258222222466;;0.0;0.0
flowsom_meta_clusters;level_3;0.22680858903532308;0.4305110295753982;0.23834823345202918;0.13289117746837048;0.4144687413618086;0.14506549217646342;0.11227415753713543;0.21986576492022947;0.1346835246824919;0.12779478564936134;0.21165303936049;0.7668858645126875;0.23311413548731252;19.204190977355612;0.06260558201636067;;28.822000000000003;0.07039023177051162;0.22628522852962135;0.1132761840589739;0.04504424097778314;0.14978201414724768;0.04434306653564517;0.045954373285421096;0.132005244258162;0.49200745494270315;0.020329042817399345;0.02718761671543546;0.11133404097398236;0.11133404097398233;10.621804497628633;0.030540973748283178;;0.0;0.6480488411474419
leiden_res0_5;level_1;0.8429443809077393;;0.7295950450791727;0.28098146030257976;0.7295950450791727;0.0;0.0;0.9204478274337153;0.9590532820971459;0.0;0.0;0.38710228628785737;0.6128977137121426;8.881173231745375;0.10356216737104804;678.566;678.566;0.03220405771518447;;0.048044460871785974;0.010734685905061483;0.048044460871785974;0.0;0.0;0.055032851456539106;0.028823374464304562;0.0;0.0;0.038632789037170934;0.038632789037170885;1.6724840844833557;0.01749701912350468;0.0;0.0;0.8389797114240777
leiden_res0_5;level_2;0.7608575618195157;;0.6605311008409729;0.34484903481972223;0.5698181738363663;0.40516334712056584;0.3555079408749215;0.7812932010096444;0.8827404590674144;0.3525878309853079;0.2627658668368543;0.3970529621935774;0.6029470378064226;8.907648466466647;0.10323993280502057;678.566;678.566;0.05881796049305577;;0.06317240861705224;0.027927539980963926;0.02564980438982022;0.06709389048927372;0.07070458789887926;0.08939435115316048;0.050775029974078546;0.11765383540104557;0.07540176494361486;0.034255081795340966;0.03425508179534101;1.6601795779410113;0.017287716054886576;0.0;0.0;0.7059101975347212
leiden_res0_5;level_3;0.2990541060456688;0.6290663253710882;0.31837449806803547;0.13186898707880595;0.5272194305854183;0.19037735056446342;0.16885304606456158;0.2774699788820912;0.5262292057442886;0.17169113664145125;0.26910005102731616;0.676417704637883;0.323582295362117;13.672949057755238;0.06894940080270055;678.566;678.566;0.021051757762772856;0.05902198178157522;0.03190465917180863;0.02681755203496267;0.1625066190292152;0.031044066201494993;0.027495031165701556;0.02747918693008313;0.02628692412175668;0.04408466807435901;0.0339623591930388;0.025920876304362465;0.025920876304362458;1.7464158003530426;0.008385323130679502;0.0;0.0;0.8947412111861357
