method;level;f1_weighted_mean;hierarchical_f1_mean;accuracy_mean;macro_f1_mean;g_mean_mean;mcc_mean;kappa_mean;r2_mean;pearson_corr_mean;ari_mean;nmi_mean;jsd_mean;jsd_scaled_mean;kl_divergence_mean;kl_scaled_mean;train_time_mean;inference_time_mean;f1_weighted_std;hierarchical_f1_std;accuracy_std;macro_f1_std;g_mean_std;mcc_std;kappa_std;r2_std;pearson_corr_std;ari_std;nmi_std;jsd_std;jsd_scaled_std;kl_divergence_std;kl_scaled_std;train_time_std;inference_time_std;stability
flowsom;level_2;0.8047713126906626;;0.7633491404860699;0.29649510759179315;0.7125611967105685;0.4485742100519487;0.43382695120328296;0.9928857028651963;0.9964362205941664;0.32638157544690616;0.1856883074795186;0.22447264124759653;0.7755273587524034;2.9610445952084534;0.25385450140805527;;16.612000000000002;0.004835608577992323;;0.00881259275785421;0.001421517896238123;0.006323401117951391;0.00780590208611965;0.009942924568000843;0.0016689883554285474;0.0008375210522668856;0.009894015657620788;0.0037474211111991357;0.012364700455635336;0.012364700455635353;0.3276019652785637;0.021135602280368915;;0.0;0.9758219571100384
flowsom;level_3;0.5566518428323872;0.7265206650298545;0.5160438648488441;0.3068149663715706;0.41396651739369866;0.4055014547628833;0.3988600979935068;0.7824427531055775;0.8844987156311734;0.2260691121388993;0.2593378017024743;0.3456040833439474;0.6543959166560527;5.761996318424471;0.1484246083552875;;16.612000000000002;0.0037682006402317433;0.008860744522471164;0.006006852158726914;0.013146794245714697;0.018166044090815497;0.0059864567584991665;0.006660549259604567;0.02022918921364453;0.011444166220297588;0.004493367006094247;0.0032485025899387575;0.01044401643964186;0.010444016439641894;0.4676542128051235;0.009760953868132109;;0.0;0.9811589967988413
flowsom_meta_clusters;level_1;1.0;;1.0;1.0;1.0;0.0;;;;1.0;1.0;0.0;1.0;0.0;1.0;;16.612000000000002;0.0;;0.0;0.0;0.0;0.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;1.0
flowsom_meta_clusters;level_2;0.7028019979371365;;0.7848275044457618;0.47443632866684143;0.19293282164314554;0.10641572061371614;0.045139168374971915;1.0;1.0;0.032600550655531566;0.015331168251552526;0.29297721795367265;0.7070227820463273;0.2727870722483806;0.7858101518348087;;16.612000000000002;0.0008061006540188926;;0.002453919425286106;0.003298517218597503;0.012224797915695331;0.01334035045390746;0.0023335796176401353;2.0770370905276122e-16;1.1102230246251565e-16;0.0017043049397696584;0.0036561306561796823;0.011794921266556478;0.011794921266556494;0.018326683726968215;0.0115271839279555;;0.0;0.9959694967299055
flowsom_meta_clusters;level_3;0.17656637184846252;0.7219003584842192;0.32830231179608776;0.08230215758071797;0.042138809031403594;0.04410405149634698;0.012124314543542458;0.5459531968782617;0.7387681635680381;0.0028550968039123435;0.018012803618632344;0.6579427199750705;0.3420572800249295;1.7895912663061442;0.359755687121596;;16.612000000000002;0.009820426718242133;0.0029407311623013657;0.005142498572535596;0.00991322815248349;0.013084874459785156;0.018646664340774534;0.006832919777100442;0.021840111821741313;0.01478163457513243;0.0007289661338512281;0.0021324018377752254;0.014189678409327867;0.014189678409327867;0.1922482298270108;0.023241875646435827;;0.0;0.9508978664087894
leiden_res0_5;level_1;0.9553817483923245;;0.9149768820391226;0.23884543709808112;0.9149768820391226;0.0;0.0;0.9974025850799892;0.9987002514650545;0.0;0.0;0.20645782422836584;0.7935421757716341;2.60846404694261;0.2972804399676899;372.642;372.642;0.016873342455399093;;0.031101603758659502;0.004218335613849773;0.031101603758659502;0.0;0.0;0.001399515708323181;0.0007007171559674937;0.0;0.0;0.04193938491656243;0.04193938491656244;0.9827543166637736;0.09436144410632276;0.0;0.0;0.9156332877230046
leiden_res0_5;level_2;0.7887292415038112;;0.7512566686425608;0.2896698776542559;0.7057512282128491;0.42371997344110285;0.4084397734330973;0.9865532866603711;0.9932383946030278;0.28151923887644764;0.1645963758401737;0.21363692136428164;0.7863630786357183;2.6212968363479283;0.2963643527305426;372.642;372.642;0.023991304334625808;;0.0364711258371482;0.007016558404288415;0.015736083829949576;0.027547886440759208;0.036449632433410595;0.012295588775515103;0.006202635203201655;0.04914656085409965;0.02052602040624368;0.045286822327830045;0.04528682232783003;0.9892511847916307;0.09448840499597999;0.0;0.0;0.8800434783268709
leiden_res0_5;level_3;0.519074388554041;0.71067632032099;0.4916585655008891;0.2928576459286182;0.36394947999180294;0.38193964607277764;0.37348173623004916;0.6966512571579477;0.8335010131321429;0.20808822238397023;0.2660184146083258;0.38708098398435686;0.612919016015643;6.439824329095711;0.14061933208074687;372.642;372.642;0.011226067254762136;0.035210367816496786;0.02634049123934652;0.007600128792617988;0.07324150758897073;0.029176148491560378;0.02965229154322626;0.0824309057793214;0.04908307072758161;0.023968035280084052;0.011986226050900403;0.03609112224545818;0.03609112224545819;1.6347190894943493;0.035951590268689555;0.0;0.0;0.9438696637261893
leiden_res0_8;level_1;0.9625478159220714;;0.927874333135744;0.24063695398051785;0.927874333135744;0.0;0.0;0.9983461481852028;0.999172698080175;0.0;0.0;0.19186112932514476;0.8081388706748551;2.1870796817570315;0.3178247997492646;326.90999999999997;326.90999999999997;0.0072375815369839095;;0.013374366288031124;0.001809395384245973;0.013374366288031124;0.0;0.0;0.0005808599974774169;0.0002906810673374007;0.0;0.0;0.017840182361341186;0.01784018236134119;0.4223388896037273;0.03843959662799472;0.0;0.0;0.9638120923150805
leiden_res0_8;level_2;0.8073198447043245;;0.7720177830468287;0.3003481866401986;0.7529666425312556;0.48076406250311843;0.4619835076458395;0.9846710215666189;0.9922965825938528;0.32558883068346944;0.20314421905719587;0.20336965680969893;0.7966303431903011;2.205537140704089;0.3160215724142909;326.90999999999997;326.90999999999997;0.009211226480871013;;0.014993827486863188;0.00275909716087072;0.010100907401383228;0.011275845499881735;0.014621623262465683;0.009540233796529556;0.004810631348876128;0.017067521243498647;0.0072638246382514485;0.02048163236644578;0.020481632366445783;0.4271224604665834;0.038255030241722436;0.0;0.0;0.953943867595645
leiden_res0_8;level_3;0.5790303100421046;0.7365989894716638;0.5390088915234144;0.3247685354459736;0.4360874598966221;0.44218213046011295;0.4352252601849309;0.783314811446274;0.8849443798748016;0.25905603050644255;0.30607802380979254;0.3449543317345829;0.6550456682654171;5.9369892428280995;0.14509543136014705;326.90999999999997;326.90999999999997;0.016681021192543433;0.013854335776221109;0.01642944023934633;0.02466632434927869;0.008799111458425908;0.015381180261648458;0.015888965817995825;0.027240937530594617;0.015340142367200158;0.01572872064500376;0.015172842231022856;0.013702099964269769;0.013702099964269781;0.602989534627555;0.013559201855839748;0.0;0.0;0.9165948940372828
leiden_res1_0;level_1;0.9621462659008767;;0.9272424422050978;0.24053656647521918;0.9272424422050978;0.0;0.0;0.9983722451893262;0.9991856915977927;0.0;0.0;0.19181743864224465;0.8081825613577553;2.207043426757301;0.32245590763894966;373.128;373.128;0.011516920877251816;;0.02124868245844552;0.0028792302193129376;0.02124868245844552;0.0;0.0;0.0009962390021850589;0.0004986175475652757;0.0;0.0;0.028485976172210062;0.028485976172210093;0.6776378458260386;0.06432385753965197;0.0;0.0;0.9424153956137409
leiden_res1_0;level_2;0.808574078985653;;0.7733586247777119;0.30073025227909567;0.7518045184563065;0.48064525099715694;0.4629193956897132;0.9875930435835899;0.9937748179616488;0.32864956757486763;0.2031621949801679;0.20202692023881594;0.797973079761184;2.2225407532522445;0.32068883615874255;373.128;373.128;0.013559213409989855;;0.020237535107532623;0.006373315588342584;0.026750917235541245;0.034869810928572956;0.03551352844682025;0.004797926072218442;0.002412148648399056;0.0304375598278606;0.02504178563652183;0.02552282857067104;0.025522828570671036;0.6750491087384021;0.06322473707590097;0.0;0.0;0.9322039329500508
leiden_res1_0;level_3;0.5900583998966797;0.7392819487964628;0.5486567871962063;0.3329311152449516;0.46014141451907725;0.45318671503702773;0.4466280843023992;0.8003469080149583;0.8945219242055223;0.2680224749429381;0.312732361700535;0.3345587420849541;0.6654412579150459;5.70629553175787;0.14987183028849532;373.128;373.128;0.019178530132285446;0.018120982956154;0.015818271775955756;0.01171792233119018;0.027724383850068816;0.017132091530811296;0.017590972163082082;0.02681400764054563;0.014892747001807826;0.017991118370158838;0.015023876993929212;0.015918242505934432;0.015918242505934474;0.5455534314577383;0.011668040556393255;0.0;0.0;0.9041073493385727
leiden_res2_0;level_1;0.9648002548145982;;0.932023710729105;0.24120006370364955;0.932023710729105;0.0;0.0;0.9985090617065152;0.999254250183349;0.0;0.0;0.18642599621553532;0.8135740037844646;2.0547672033464557;0.3291944977810962;425.86800000000005;425.86800000000005;0.004524821960721553;;0.008412821800111965;0.0011312054901803864;0.008412821800111965;0.0;0.0;0.00016107267783379748;8.059953504591685e-05;0.0;0.0;0.011601235119569502;0.011601235119569491;0.26409039627234193;0.026629559085703577;0.0;0.0;0.9773758901963923
leiden_res2_0;level_2;0.8235756206253912;;0.7909579134558388;0.30747103712938045;0.765266950485706;0.509028711031503;0.49331341698159054;0.9899476288466964;0.9949547524931642;0.36656210746813844;0.22972944702951342;0.19433456307092684;0.8056654369290731;2.0667641310748897;0.32785695563092876;425.86800000000005;425.86800000000005;0.003525402076891839;;0.006537551804806121;0.0006599027668646728;0.015483059629494294;0.011251306703861711;0.007672009129462031;0.007913536129672466;0.003979531687723884;0.007538909856815745;0.006872295216305103;0.011381766992714381;0.011381766992714383;0.26158171570619215;0.026147648860214024;0.0;0.0;0.9823729896155408
